"node_id","level_1","level_2","level_3","final_module","membership_igraph","oficial_no_regularizado_top","oficial_no_regularizado_final","oficial_regularizado_top","oficial_regularizado_final"
693,1,1,1,1,1,1,1,1,1
694,1,1,1,1,1,1,1,1,1
695,1,1,1,1,1,1,1,1,1
696,1,1,1,1,1,1,1,1,1
697,1,1,34,34,34,1,14,27,27
698,1,1,1,1,1,1,1,1,1
699,1,1,1,1,1,1,1,1,1
700,1,1,34,34,34,1,14,27,27
701,1,1,1,1,1,1,1,1,1
702,1,1,1,1,1,1,1,1,1
703,1,1,1,1,1,1,1,1,1
704,1,1,51,51,51,1,30,43,43
705,1,1,51,51,51,1,30,43,43
706,1,1,1,1,1,1,1,1,1
707,1,1,1,1,1,1,1,1,1
708,1,1,1,1,1,1,1,1,1
709,1,1,51,51,51,1,30,43,43
710,1,1,1,1,1,1,1,1,1
711,1,1,1,1,1,1,1,1,1
712,1,1,1,1,1,1,1,1,1
713,1,1,49,49,49,1,10,40,40
714,1,1,10,10,10,1,17,9,9
715,1,1,49,49,49,1,10,40,40
716,1,1,1,1,1,1,1,1,1
717,1,1,1,1,1,1,1,1,1
718,1,1,1,1,1,1,1,1,1
719,1,1,1,1,1,1,1,1,1
720,1,1,1,1,1,1,1,1,1
721,1,1,1,1,1,1,1,1,1
722,1,1,1,1,1,1,1,1,1
723,1,1,1,1,1,1,1,1,1
724,1,1,1,1,1,1,1,1,1
725,1,1,1,1,1,1,1,1,1
726,1,1,1,1,1,1,1,1,1
727,1,1,14,14,14,1,2,1,1
728,1,1,1,1,1,1,1,1,1
729,1,1,52,52,52,1,28,44,44
730,1,1,52,52,52,1,28,44,44
731,1,1,1,1,1,1,1,1,1
732,1,1,1,1,1,1,1,1,1
733,1,1,1,1,1,1,1,1,1
734,1,1,1,1,1,1,1,1,1
735,1,1,1,1,1,1,1,1,1
736,1,1,1,1,1,1,1,1,1
737,1,1,1,1,1,1,1,1,1
738,1,1,14,14,14,1,2,1,1
739,1,1,13,13,13,1,8,12,12
740,1,1,13,13,13,1,8,12,12
741,1,1,4,4,4,1,31,4,4
742,1,4,23,23,23,3,50,15,15
743,1,5,26,26,26,4,52,24,24
744,1,1,5,5,5,1,1,1,1
745,1,1,50,50,50,1,32,42,42
