"node_id","level_1","level_2","level_3"
1663,3,116,125
1664,3,116,125
1665,3,116,125
1666,3,117,126
1667,3,117,126
1668,3,117,126
1669,3,117,126
1670,3,117,126
1671,3,118,127
1672,3,118,127
1673,3,118,127
1674,3,118,127
1675,3,118,127
1676,3,118,127
1677,3,118,127
1678,3,119,128
1679,3,119,128
1680,3,119,128
1681,3,119,128
1682,3,119,128
1683,3,120,129
1684,3,120,129
1685,3,120,129
1686,3,120,129
1687,3,121,130
1688,3,121,130
1689,3,121,130
1690,3,121,130
1691,3,121,130
1692,3,122,131
1693,3,122,131
1694,3,122,131
1695,3,122,131
1696,3,123,132
1697,3,123,132
1698,3,123,132
1699,3,123,132
1700,3,124,133
1701,3,124,133
1702,3,124,133
1703,3,124,133
1704,3,125,134
1705,3,125,134
1706,3,125,134
1707,3,125,134
1708,3,125,134
1709,3,126,135
1710,3,126,135
1711,3,126,135
1712,3,126,135
1713,3,127,136
1714,3,127,136
1715,3,127,136
1716,3,128,137
1717,3,128,137
1718,3,128,137
1719,3,129,138
1720,3,129,138
1721,3,129,138
1722,3,130,139
1723,3,130,139
1724,4,131,140
1725,4,131,140
1726,4,131,140
1727,4,131,140
1728,4,131,140
1729,4,131,140
1730,4,131,140
1731,4,131,140
1732,4,131,140
1733,4,131,140
1734,4,131,140
1735,4,131,140
1736,4,131,140
1737,4,131,140
1738,4,131,140
1739,4,131,140
1740,4,131,140
1741,4,131,140
1742,4,131,140
1743,4,131,140
1744,4,131,140
1745,4,131,140
1746,4,131,140
1747,4,131,140
1748,4,131,140
1749,4,131,140
1750,4,131,140
1751,4,131,140
1752,4,131,140
1753,4,131,140
1754,4,131,140
1755,4,131,140
1756,4,131,140
1757,4,131,140
1758,4,131,140
1759,4,131,140
1760,4,131,140
1761,4,131,140
1762,4,131,140
1763,4,131,140
1764,4,131,140
1765,4,132,141
1766,4,132,141
1767,4,132,141
1768,4,132,141
1769,4,132,141
1770,4,132,141
1771,4,132,141
1772,4,132,141
1773,4,132,141
1774,4,132,141
1775,4,132,141
1776,4,132,141
1777,4,132,141
1778,4,132,141
1779,4,133,142
1780,4,133,142
1781,4,133,142
1782,4,133,142
1783,4,133,142
1784,4,133,142
1785,4,133,142
1786,4,133,142
1787,4,133,142
1788,4,133,142
1789,4,134,143
1790,4,134,143
1791,4,134,143
1792,4,134,143
1793,4,134,143
1794,4,134,143
1795,4,134,143
1796,4,134,143
1797,4,134,143
1798,4,134,143
1799,4,134,143
1800,4,134,143
1801,4,135,144
1802,4,135,144
1803,4,135,144
1804,4,135,144
1805,4,135,144
1806,4,135,144
1807,4,135,144
1808,4,135,144
1809,4,136,145
1810,4,136,145
1811,4,136,145
1812,4,136,145
1813,4,136,145
1814,4,136,145
1815,4,136,145
1816,4,136,145
1817,4,136,145
1818,4,136,145
1819,4,136,145
1820,4,137,146
1821,4,137,146
1822,4,137,146
1823,4,137,146
1824,4,137,146
1825,4,137,146
1826,4,138,147
1827,4,138,147
1828,4,138,147
1829,4,138,147
1830,4,138,147
1831,4,139,148
1832,4,139,148
1833,4,139,148
1834,4,139,148
1835,4,140,149
1836,4,140,149
1837,4,141,150
1838,4,141,150
1839,4,142,151
1840,4,142,151
1841,4,143,152
1842,4,143,152
1843,4,144,153
1844,4,144,153
1845,5,145,154
1846,5,145,154
1847,5,145,154
1848,5,145,154
1849,5,145,154
1850,5,145,154
1851,5,145,154
1852,5,145,154
1853,5,145,154
1854,5,145,154
1855,5,145,154
1856,5,145,154
1857,5,145,154
1858,5,145,154
1859,5,145,154
1860,5,145,154
1861,5,145,154
1862,5,145,154
1863,5,145,154
1864,5,145,154
1865,5,145,154
1866,5,145,154
1867,5,145,154
1868,5,145,154
1869,5,145,154
1870,5,145,154
1871,5,145,154
1872,5,146,155
1873,5,146,155
1874,5,146,155
1875,5,146,155
1876,5,146,155
1877,5,146,155
1878,5,146,155
1879,5,146,155
1880,5,146,155
1881,5,146,155
1882,5,146,155
1883,5,146,155
1884,5,146,155
1885,5,146,155
1886,5,146,155
1887,5,146,155
1888,5,146,155
1889,5,146,155
1890,5,147,156
1891,5,147,156
1892,5,147,156
1893,5,147,156
1894,5,147,156
1895,5,147,156
1896,5,147,156
1897,5,147,156
1898,5,147,156
1899,5,148,157
1900,5,148,157
1901,5,148,157
1902,5,148,157
1903,5,148,157
1904,5,148,157
1905,5,149,158
1906,5,149,158
1907,5,149,158
1908,5,149,158
1909,5,149,158
1910,5,149,158
1911,5,149,158
1912,5,149,158
1913,5,149,158
1914,5,149,158
1915,5,150,159
1916,5,150,159
1917,5,150,159
1918,5,150,159
1919,5,150,159
1920,5,150,160
1921,5,150,160
1922,5,150,160
1923,5,150,160
1924,5,151,161
1925,5,151,161
1926,5,151,161
1927,5,151,161
1928,5,151,161
1929,5,151,161
1930,5,151,161
1931,5,152,162
1932,5,152,162
1933,5,152,162
1934,5,152,162
1935,5,152,162
1936,5,153,163
1937,5,153,163
1938,5,154,164
1939,5,154,164
1940,5,154,164
1941,5,155,165
1942,5,155,165
1943,6,156,166
1944,6,156,166
1945,6,156,166
1946,6,156,166
1947,6,156,166
1948,6,156,166
1949,6,156,166
1950,6,156,166
1951,6,156,166
1952,6,156,166
1953,6,156,166
1954,6,156,166
1955,6,156,166
1956,6,156,166
1957,6,156,166
1958,6,156,166
1959,6,156,166
1960,6,156,166
1961,6,156,166
1962,6,156,166
1963,6,156,166
1964,6,156,166
1965,6,156,166
1966,6,156,166
1967,6,156,166
1968,6,157,167
1969,6,157,167
1970,6,157,167
1971,6,157,167
1972,6,157,167
1973,6,157,167
1974,6,157,167
1975,6,157,167
1976,6,157,167
1977,6,157,167
1978,6,157,167
1979,6,157,167
1980,6,157,167
1981,6,157,167
1982,6,157,167
1983,6,157,167
1984,6,158,168
1985,6,158,168
1986,6,158,168
1987,6,158,168
1988,6,158,168
1989,6,158,168
1990,6,159,169
1991,6,159,169
1992,6,159,169
1993,6,159,169
1994,6,159,169
1995,6,160,170
1996,6,160,170
1997,6,160,170
1998,6,160,170
1999,6,160,170
2000,6,161,171
2001,6,161,171
2002,6,161,171
2003,6,161,171
2004,6,162,172
2005,6,162,172
2006,6,162,172
2007,6,162,173
2008,6,162,173
2009,6,162,173
2010,6,163,174
2011,6,163,174
2012,6,163,174
2013,6,163,174
2014,6,164,175
2015,6,164,175
2016,6,165,176
2017,6,165,176
2018,6,165,176
2019,6,166,177
2020,6,166,177
2021,6,167,178
2022,6,167,178
2023,7,168,179
2024,7,168,179
2025,7,168,179
2026,7,168,179
2027,7,168,179
2028,7,168,179
2029,7,168,179
2030,7,168,179
2031,7,168,179
2032,7,168,179
2033,7,169,180
2034,7,169,180
2035,7,169,180
2036,7,169,180
2037,7,169,180
2038,7,169,180
2039,7,169,180
2040,7,169,180
2041,7,169,180
2042,7,169,180
2043,7,169,180
2044,7,169,180
2045,7,169,180
2046,7,169,180
2047,7,169,180
2048,7,170,181
2049,7,170,181
2050,7,170,181
2051,7,170,181
2052,7,170,181
2053,7,170,181
2054,7,170,181
2055,7,170,181
2056,7,171,182
2057,7,171,182
2058,7,171,182
2059,7,171,182
2060,7,171,182
2061,7,171,182
2062,7,171,182
2063,7,171,182
2064,7,172,183
2065,7,172,183
2066,7,172,183
2067,7,172,183
2068,7,172,183
2069,7,172,184
2070,7,172,184
2071,7,172,184
2072,7,173,185
2073,7,173,185
2074,7,173,185
2075,7,173,185
2076,7,173,185
2077,7,173,185
2078,7,174,186
2079,7,174,186
2080,7,174,186
2081,7,174,186
2082,7,174,186
2083,7,175,187
2084,7,175,187
2085,7,175,187
2086,7,175,187
2087,7,175,187
2088,7,176,188
2089,7,176,188
2090,7,176,188
2091,7,176,188
2092,7,176,188
2093,7,177,189
2094,7,177,189
2095,7,177,189
2096,7,177,189
2097,7,177,189
2098,7,178,190
2099,7,178,190
2100,7,178,190
2101,7,178,190
2102,7,178,190
2103,7,178,190
2104,7,179,191
2105,7,179,191
2106,7,179,191
2107,7,180,192
2108,7,180,192
2109,7,180,192
2110,7,181,193
2111,7,181,193
2112,8,182,194
2113,8,182,194
2114,8,182,194
2115,8,182,194
2116,8,182,194
2117,8,182,194
2118,8,182,194
2119,8,182,194
2120,8,182,194
2121,8,182,194
2122,8,182,194
2123,8,182,194
2124,8,182,194
2125,8,182,194
2126,8,182,194
2127,8,182,194
2128,8,183,195
2129,8,183,195
2130,8,183,195
2131,8,183,195
2132,8,183,195
2133,8,183,195
2134,8,183,195
2135,8,183,195
2136,8,183,195
2137,8,183,195
2138,8,184,196
2139,8,184,196
2140,8,184,196
2141,8,184,196
2142,8,184,196
2143,8,184,196
2144,8,184,196
2145,8,184,196
2146,8,185,197
2147,8,185,197
2148,8,185,197
2149,8,185,197
2150,8,185,197
2151,8,185,197
2152,8,185,197
2153,8,185,197
2154,8,186,198
2155,8,186,198
2156,8,186,198
2157,8,186,198
2158,8,187,199
2159,8,187,199
2160,8,187,199
2161,8,187,199
2162,8,187,199
2163,8,187,199
2164,8,188,200
2165,8,188,200
2166,8,188,200
2167,8,188,200
2168,8,188,200
2169,8,188,200
2170,8,189,201
2171,8,189,201
2172,8,189,201
2173,8,189,201
2174,8,189,201
2175,8,190,202
2176,8,190,202
2177,8,190,202
2178,8,190,202
2179,8,190,202
2180,8,191,203
2181,8,192,204
2182,8,192,204
2183,8,193,205
2184,8,193,205
2185,8,193,205
2186,9,194,206
2187,9,194,206
2188,9,194,206
2189,9,194,206
2190,9,194,206
2191,9,194,206
2192,9,194,206
2193,9,194,206
2194,9,194,206
2195,9,194,206
2196,9,194,206
2197,9,194,206
2198,9,194,206
2199,9,195,207
2200,9,195,207
2201,9,195,207
2202,9,195,207
2203,9,195,207
2204,9,195,207
2205,9,195,207
2206,9,195,207
2207,9,195,207
2208,9,195,207
2209,9,196,208
2210,9,196,208
2211,9,196,208
2212,9,196,208
2213,9,196,208
2214,9,196,208
2215,9,196,208
2216,9,196,208
2217,9,196,208
2218,9,196,208
2219,9,197,209
2220,9,197,209
2221,9,197,209
2222,9,197,209
2223,9,197,209
2224,9,197,209
2225,9,198,210
2226,9,198,210
2227,9,198,210
2228,9,198,210
2229,9,198,210
2230,9,198,210
2231,9,198,210
2232,9,198,210
2233,9,199,211
2234,9,199,211
2235,9,199,211
2236,9,199,211
2237,9,199,211
2238,9,199,211
2239,9,199,211
2240,9,200,212
2241,9,200,212
2242,9,200,212
2243,9,200,212
2244,9,200,212
2245,9,200,212
2246,9,201,213
2247,9,201,213
2248,9,201,213
2249,9,201,213
2250,9,202,214
2251,9,202,214
2252,9,202,214
2253,9,202,214
2254,9,202,214
2255,9,203,215
2256,9,203,215
2257,9,204,216
2258,9,204,216
2259,9,205,217
2260,9,205,217
2261,9,206,218
2262,9,206,218
2263,10,207,219
2264,10,207,219
2265,10,207,219
2266,10,207,219
2267,10,207,219
2268,10,208,220
2269,10,208,220
2270,10,208,220
2271,10,208,220
2272,10,208,220
2273,10,208,220
2274,10,208,220
2275,10,208,220
2276,10,208,220
2277,10,208,220
2278,10,208,220
2279,10,208,220
2280,10,208,220
2281,10,209,221
2282,10,209,221
2283,10,209,221
2284,10,209,221
2285,10,209,221
2286,10,209,221
2287,10,209,221
2288,10,209,221
2289,10,209,221
2290,10,210,222
2291,10,210,222
2292,10,210,222
2293,10,210,222
2294,10,210,222
2295,10,211,223
2296,10,211,223
2297,10,211,223
2298,10,211,223
2299,10,211,223
2300,10,211,223
2301,10,212,224
2302,10,212,224
2303,10,212,224
2304,10,212,224
2305,10,212,224
2306,10,213,225
2307,10,213,225
2308,10,213,225
2309,10,213,225
2310,10,213,225
2311,10,213,225
2312,10,214,226
2313,10,214,226
2314,10,214,226
2315,10,214,226
2316,10,215,227
2317,10,215,227
2318,10,215,227
2319,10,215,227
2320,10,216,228
2321,10,216,228
2322,10,216,228
2323,10,217,229
2324,10,217,229
2325,10,217,229
2326,10,218,230
2327,10,218,230
2328,10,218,230
2329,11,219,231
2330,11,219,231
2331,11,219,231
2332,11,219,231
2333,11,219,231
2334,11,219,231
2335,11,219,231
2336,11,219,231
2337,11,220,232
2338,11,220,232
2339,11,220,232
2340,11,220,232
2341,11,220,232
2342,11,220,232
2343,11,221,233
2344,11,221,233
2345,11,221,233
2346,11,222,234
2347,11,222,234
2348,11,222,234
2349,11,223,235
2350,11,223,235
2351,11,223,235
2352,11,224,236
2353,11,224,236
2354,12,225,237
2355,12,225,237
2356,12,225,237
2357,12,225,237
2358,12,225,237
2359,12,226,238
2360,12,226,238
2361,12,226,238
2362,12,226,238
2363,12,226,238
2364,12,226,238
2365,12,227,239
2366,12,227,239
2367,12,227,239
2368,12,227,239
2369,12,227,239
2370,12,227,239
2371,12,228,240
2372,12,228,240
2373,12,229,241
2374,12,229,241
2375,12,229,241
