"node_id","level_1","level_2","level_3","final_module"
1360,1,2,51,51
1361,1,2,55,55
1362,1,2,50,50
1363,1,2,32,32
1364,1,2,37,37
1365,1,2,53,53
1366,1,2,40,40
1367,1,2,56,56
1368,1,2,51,51
1369,1,2,42,42
1370,1,2,44,44
1371,1,2,40,40
1372,1,2,52,52
1373,1,2,38,38
1374,1,2,53,53
1375,1,2,53,53
1376,1,2,37,37
1377,1,2,34,34
1378,1,2,55,55
1379,1,2,42,42
1380,1,2,48,48
1381,1,2,52,52
1382,1,2,39,39
1383,1,2,34,34
1384,1,2,36,36
1385,1,2,41,41
1386,1,2,52,52
1387,1,2,55,55
1388,1,2,43,43
1389,1,2,54,54
1390,1,2,56,56
1391,1,2,39,39
1392,1,2,39,39
1393,1,2,49,49
1394,1,2,46,46
1395,1,2,35,35
1396,1,2,35,35
1397,1,2,34,34
1398,1,2,52,52
1399,1,2,41,41
1400,1,2,55,55
1401,1,2,43,43
1402,1,2,56,56
1403,1,2,51,51
1404,1,2,46,46
1405,1,2,39,39
1406,1,2,47,47
1407,1,2,46,46
1408,1,2,49,49
1409,1,2,43,43
1410,1,2,43,43
1411,1,2,54,54
1412,1,2,32,32
1413,1,2,53,53
1414,1,2,41,41
1415,1,2,46,46
1416,1,2,49,49
1417,1,2,44,44
1418,1,2,50,50
1419,1,2,40,40
1420,1,2,37,37
1421,1,2,49,49
1422,1,2,36,36
1423,1,2,51,51
1424,1,2,42,42
1425,1,2,48,48
1426,1,2,35,35
1427,1,2,40,40
1428,1,2,56,56
1429,1,2,43,43
1430,1,2,52,52
1431,1,2,53,53
1432,1,2,47,47
1433,1,2,40,40
1434,1,2,34,34
1435,1,2,38,38
1436,1,2,40,40
1437,1,2,37,37
1438,1,2,37,37
1439,1,2,40,40
1440,1,2,33,33
1441,1,2,54,54
1442,1,2,47,47
1443,1,2,41,41
1444,1,2,34,34
1445,1,2,52,52
1446,1,2,50,50
1447,1,2,40,40
1448,1,2,32,32
1449,1,2,41,41
1450,1,2,44,44
1451,1,2,34,34
1452,1,2,50,50
1453,1,2,41,41
1454,1,2,55,55
1455,1,2,53,53
1456,1,2,47,47
1457,1,2,44,44
1458,1,2,46,46
1459,1,2,52,52
1460,1,2,50,50
1461,1,2,46,46
1462,1,2,38,38
1463,1,2,52,52
1464,1,2,34,34
1465,1,2,36,36
1466,1,2,36,36
1467,1,2,45,45
1468,1,2,46,46
1469,1,2,35,35
1470,1,2,54,54
1471,1,2,52,52
1472,1,2,49,49
1473,1,2,33,33
1474,1,2,38,38
1475,1,2,41,41
1476,1,2,41,41
1477,1,2,54,54
1478,1,2,46,46
1479,1,2,34,34
1480,1,2,43,43
1481,1,2,39,39
1482,1,2,35,35
1483,1,2,34,34
1484,1,2,32,32
1485,1,2,35,35
1486,1,2,39,39
1487,1,2,56,56
1488,1,2,54,54
1489,1,2,39,39
1490,1,2,35,35
1491,1,2,35,35
1492,1,2,39,39
1493,1,2,43,43
1494,1,2,54,54
1495,1,2,47,47
1496,1,2,32,32
1497,1,2,45,45
1498,1,2,46,46
1499,1,2,40,40
1500,1,2,48,48
1501,1,2,43,43
1502,1,2,40,40
1503,1,2,38,38
1504,1,2,47,47
1505,1,2,45,45
1506,1,2,48,48
1507,1,2,41,41
1508,1,2,42,42
1509,1,2,46,46
1510,1,2,34,34
1511,1,2,39,39
1512,1,2,51,51
1513,1,2,47,47
1514,1,2,33,33
1515,1,2,51,51
1516,1,2,45,45
1517,1,2,35,35
1518,1,2,56,56
1519,1,2,34,34
1520,1,2,44,44
1521,1,2,54,54
1522,1,2,54,54
1523,1,2,44,44
1524,1,2,41,41
1525,1,2,35,35
1526,1,2,39,39
1527,1,2,54,54
1528,1,2,38,38
1529,1,2,42,42
1530,1,2,41,41
1531,1,2,46,46
1532,1,2,41,41
1533,1,2,46,46
1534,1,2,32,32
1535,1,2,43,43
1536,1,2,53,53
1537,1,2,33,33
1538,1,2,39,39
1539,1,2,39,39
1540,1,2,42,42
1541,1,2,33,33
1542,1,2,50,50
1543,1,2,54,54
1544,1,2,38,38
1545,1,2,36,36
1546,1,2,33,33
1547,1,2,43,43
1548,1,2,53,53
1549,1,2,49,49
1550,1,2,47,47
1551,1,2,35,35
1552,1,2,53,53
1553,1,2,39,39
1554,1,2,55,55
1555,1,2,56,56
1556,1,2,39,39
1557,1,2,41,41
1558,1,2,36,36
1559,1,2,44,44
1560,1,2,55,55
1561,1,2,53,53
1562,1,2,32,32
1563,1,2,51,51
1564,1,2,52,52
1565,1,2,48,48
1566,1,2,48,48
1567,1,2,40,40
1568,1,2,46,46
1569,1,2,50,50
1570,1,2,38,38
1571,1,2,45,45
1572,1,2,49,49
1573,1,2,50,50
1574,1,2,42,42
1575,1,2,41,41
1576,1,2,44,44
1577,1,2,46,46
1578,1,2,36,36
1579,1,2,48,48
1580,1,2,48,48
1581,1,2,35,35
1582,1,2,54,54
1583,1,2,53,53
1584,1,2,52,52
1585,1,2,36,36
1586,1,2,43,43
1587,1,2,43,43
1588,1,2,55,55
1589,1,2,32,32
1590,1,2,54,54
1591,1,2,33,33
1592,1,2,54,54
1593,1,2,46,46
1594,1,2,50,50
1595,1,2,39,39
1596,1,2,38,38
1597,1,2,52,52
1598,1,2,37,37
1599,1,2,49,49
1600,1,2,34,34
1601,1,2,47,47
1602,1,2,42,42
1603,1,2,54,54
1604,1,2,52,52
1605,1,2,41,41
1606,1,2,34,34
1607,1,2,45,45
1608,1,2,39,39
1609,1,2,48,48
1610,1,2,33,33
1611,1,2,48,48
1612,1,2,41,41
1613,1,2,55,55
1614,1,2,33,33
1615,1,2,33,33
1616,1,2,35,35
1617,1,2,45,45
1618,1,2,32,32
1619,1,2,48,48
1620,1,2,40,40
1621,1,2,35,35
1622,1,2,32,32
1623,1,2,34,34
1624,1,2,40,40
1625,1,2,43,43
1626,1,2,46,46
1627,1,2,41,41
1628,1,2,56,56
1629,1,2,36,36
1630,1,2,39,39
1631,1,2,46,46
1632,1,2,42,42
1633,1,2,40,40
1634,1,2,44,44
1635,1,2,37,37
1636,1,2,39,39
1637,1,2,42,42
1638,1,2,49,49
1639,1,2,46,46
1640,1,2,32,32
1641,1,2,43,43
1642,1,2,56,56
1643,1,2,54,54
1644,1,2,34,34
1645,1,2,44,44
1646,1,2,39,39
1647,1,2,48,48
1648,1,2,36,36
1649,1,2,45,45
1650,1,2,56,56
1651,1,2,53,53
1652,1,2,37,37
1653,1,2,39,39
1654,1,2,37,37
1655,1,2,54,54
1656,1,2,35,35
1657,1,2,43,43
1658,1,2,47,47
1659,1,2,32,32
1660,1,2,42,42
1661,1,2,33,33
1662,1,2,47,47
1663,1,2,56,56
1664,1,2,33,33
1665,1,2,47,47
1666,1,2,47,47
1667,1,2,36,36
1668,1,2,51,51
1669,1,2,46,46
1670,1,2,49,49
1671,1,2,46,46
1672,1,2,50,50
1673,1,2,44,44
1674,1,2,39,39
1675,1,2,53,53
1676,1,2,44,44
1677,1,2,36,36
1678,1,2,41,41
1679,1,2,52,52
1680,1,2,49,49
1681,1,2,39,39
1682,1,2,38,38
1683,1,2,48,48
1684,1,2,52,52
1685,1,2,35,35
1686,1,2,32,32
1687,1,2,35,35
1688,1,2,46,46
1689,1,2,41,41
1690,1,2,37,37
1691,1,2,33,33
1692,1,2,37,37
1693,1,2,55,55
1694,1,2,44,44
1695,1,2,33,33
1696,1,2,51,51
1697,1,2,32,32
1698,1,2,51,51
1699,1,2,33,33
1700,1,2,56,56
1701,1,2,36,36
1702,1,2,45,45
1703,1,2,38,38
1704,1,2,48,48
1705,1,2,55,55
1706,1,2,53,53
1707,1,2,56,56
1708,1,2,39,39
1709,1,2,48,48
1710,1,2,39,39
1711,1,2,37,37
1712,1,2,32,32
1713,1,2,45,45
1714,1,2,34,34
1715,1,2,55,55
1716,1,2,33,33
1717,1,2,37,37
1718,1,2,47,47
1719,1,2,39,39
1720,1,2,33,33
1721,1,2,37,37
1722,1,2,43,43
1723,1,2,55,55
1724,1,2,50,50
1725,1,2,55,55
1726,1,2,34,34
1727,1,2,33,33
1728,1,2,38,38
1729,1,2,36,36
1730,1,2,40,40
1731,1,2,47,47
1732,1,2,47,47
1733,1,2,52,52
1734,1,2,45,45
1735,1,2,48,48
1736,1,2,34,34
1737,1,2,42,42
1738,1,2,52,52
1739,1,2,54,54
1740,1,2,45,45
1741,1,2,45,45
1742,1,2,36,36
1743,1,2,44,44
1744,1,2,49,49
1745,1,2,42,42
1746,1,2,44,44
1747,1,2,42,42
1748,1,2,37,37
1749,1,2,45,45
1750,1,2,33,33
1751,1,2,49,49
1752,1,2,42,42
1753,1,2,32,32
1754,1,2,52,52
1755,1,2,49,49
1756,1,2,46,46
1757,1,2,34,34
1758,1,2,45,45
1759,1,2,45,45
1760,1,2,49,49
1761,1,2,46,46
1762,1,2,42,42
1763,1,2,48,48
1764,1,2,45,45
1765,1,2,39,39
1766,1,2,32,32
1767,1,2,51,51
1768,1,2,42,42
1769,1,2,54,54
1770,1,2,42,42
1771,1,2,47,47
1772,1,2,41,41
1773,1,2,42,42
1774,1,2,40,40
1775,1,2,51,51
1776,1,2,51,51
1777,1,2,53,53
1778,1,2,37,37
1779,1,2,40,40
1780,1,2,49,49
1781,1,2,33,33
1782,1,2,37,37
1783,1,2,36,36
1784,1,2,43,43
1785,1,2,36,36
1786,1,2,46,46
1787,1,2,34,34
1788,1,2,52,52
1789,1,2,37,37
1790,1,2,48,48
1791,1,2,46,46
1792,1,2,32,32
1793,1,2,51,51
1794,1,2,46,46
1795,1,2,37,37
1796,1,2,41,41
1797,1,2,39,39
1798,1,2,40,40
1799,1,2,45,45
1800,1,2,39,39
1801,1,2,35,35
1802,1,2,35,35
1803,1,2,41,41
1804,1,2,46,46
1805,1,2,43,43
1806,1,2,45,45
1807,1,2,34,34
1808,1,2,44,44
1809,1,2,37,37
1810,1,2,44,44
1811,1,2,39,39
1812,1,2,33,33
1813,1,2,34,34
1814,1,2,53,53
1815,1,2,33,33
1816,1,2,52,52
1817,1,2,47,47
1818,1,2,41,41
1819,1,2,43,43
1820,1,2,39,39
1821,1,2,49,49
1822,1,2,34,34
1823,1,2,47,47
1824,1,2,46,46
1825,1,2,42,42
1826,1,2,48,48
1827,1,2,42,42
1828,1,2,49,49
1829,1,2,44,44
1830,1,2,34,34
1831,1,2,39,39
1832,1,2,44,44
1833,1,2,33,33
1834,1,2,33,33
1835,1,2,35,35
1836,1,2,34,34
1837,1,2,36,36
1838,1,2,43,43
1839,1,2,40,40
1840,1,2,37,37
1841,1,2,46,46
1842,1,2,33,33
1843,1,2,46,46
1844,1,2,37,37
1845,1,2,33,33
1846,1,2,34,34
1847,1,2,47,47
1848,1,2,33,33
1849,1,2,33,33
1850,1,2,46,46
1851,1,2,39,39
1852,1,2,41,41
1853,1,2,37,37
1854,1,2,47,47
1855,1,2,36,36
1856,1,2,48,48
1857,1,2,36,36
1858,1,2,46,46
1859,1,2,42,42
1860,1,2,37,37
1861,1,2,35,35
1862,1,2,46,46
1863,1,2,46,46
1864,1,2,48,48
1865,1,2,33,33
1866,1,2,41,41
1867,1,2,35,35
1868,1,2,47,47
1869,1,2,47,47
1870,1,2,43,43
1871,1,2,43,43
1872,1,2,48,48
1873,1,2,39,39
1874,1,3,57,57
1875,1,3,58,58
1876,1,3,59,59
1877,1,3,60,60
1878,1,3,61,61
1879,1,3,62,62
1880,1,3,63,63
1881,1,3,57,57
1882,1,3,64,64
1883,1,3,65,65
1884,1,3,62,62
1885,1,3,64,64
1886,1,3,66,66
1887,1,3,67,67
1888,1,3,68,68
1889,1,3,69,69
1890,1,3,70,70
1891,1,3,71,71
1892,1,3,72,72
1893,1,3,67,67
1894,1,3,60,60
1895,1,3,70,70
1896,1,3,73,73
1897,1,3,74,74
1898,1,3,71,71
1899,1,3,62,62
1900,1,3,75,75
1901,1,3,76,76
1902,1,3,70,70
1903,1,3,77,77
1904,1,3,73,73
1905,1,3,71,71
1906,1,3,65,65
1907,1,3,78,78
1908,1,3,57,57
1909,1,3,64,64
1910,1,3,62,62
1911,1,3,79,79
1912,1,3,72,72
1913,1,3,58,58
1914,1,3,71,71
1915,1,3,69,69
1916,1,3,80,80
1917,1,3,76,76
1918,1,3,69,69
1919,1,3,63,63
1920,1,3,64,64
1921,1,3,65,65
1922,1,3,75,75
1923,1,3,81,81
1924,1,3,69,69
1925,1,3,73,73
1926,1,3,76,76
1927,1,3,62,62
1928,1,3,81,81
1929,1,3,59,59
1930,1,3,64,64
1931,1,3,73,73
1932,1,3,82,82
1933,1,3,83,83
1934,1,3,83,83
1935,1,3,57,57
1936,1,3,76,76
1937,1,3,83,83
1938,1,3,76,76
1939,1,3,84,84
1940,1,3,76,76
1941,1,3,70,70
1942,1,3,69,69
1943,1,3,74,74
1944,1,3,62,62
1945,1,3,67,67
1946,1,3,84,84
1947,1,3,85,85
1948,1,3,65,65
1949,1,3,65,65
1950,1,3,68,68
1951,1,3,78,78
1952,1,3,85,85
1953,1,3,61,61
1954,1,3,65,65
1955,1,3,65,65
1956,1,3,72,72
1957,1,3,61,61
1958,1,3,63,63
1959,1,3,78,78
1960,1,3,57,57
1961,1,3,77,77
1962,1,3,74,74
1963,1,3,81,81
1964,1,3,75,75
1965,1,3,84,84
1966,1,3,71,71
1967,1,3,74,74
1968,1,3,67,67
1969,1,3,64,64
1970,1,3,67,67
1971,1,3,65,65
1972,1,3,73,73
1973,1,3,59,59
1974,1,3,59,59
1975,1,3,64,64
1976,1,3,82,82
1977,1,3,58,58
1978,1,3,58,58
1979,1,3,76,76
1980,1,3,74,74
1981,1,3,79,79
1982,1,3,68,68
1983,1,3,73,73
1984,1,3,84,84
1985,1,3,57,57
1986,1,3,76,76
1987,1,3,58,58
1988,1,3,76,76
1989,1,3,72,72
1990,1,3,77,77
1991,1,3,74,74
1992,1,3,62,62
1993,1,3,84,84
1994,1,3,57,57
1995,1,3,81,81
1996,1,3,62,62
1997,1,3,80,80
1998,1,3,79,79
1999,1,3,65,65
2000,1,3,73,73
2001,1,3,67,67
2002,1,3,74,74
2003,1,3,59,59
2004,1,3,79,79
2005,1,3,62,62
2006,1,3,59,59
2007,1,3,68,68
2008,1,3,67,67
2009,1,3,81,81
2010,1,3,62,62
2011,1,3,67,67
2012,1,3,70,70
2013,1,3,65,65
2014,1,3,81,81
2015,1,3,83,83
2016,1,3,65,65
2017,1,3,62,62
2018,1,3,73,73
2019,1,3,85,85
2020,1,3,69,69
2021,1,3,83,83
2022,1,3,81,81
2023,1,3,62,62
2024,1,3,60,60
2025,1,3,84,84
2026,1,3,85,85
2027,1,3,80,80
2028,1,3,84,84
2029,1,3,77,77
2030,1,3,72,72
2031,1,3,72,72
2032,1,3,72,72
2033,1,3,82,82
2034,1,3,82,82
2035,1,3,57,57
2036,1,3,57,57
2037,1,3,83,83
2038,1,3,84,84
2039,1,3,68,68
2040,1,3,83,83
2041,1,3,73,73
2042,1,3,74,74
2043,1,3,67,67
2044,1,3,60,60
2045,1,3,74,74
2046,1,3,66,66
2047,1,3,68,68
2048,1,3,85,85
2049,1,3,64,64
2050,1,3,67,67
2051,1,3,84,84
2052,1,3,79,79
2053,1,3,60,60
2054,1,3,71,71
2055,1,3,59,59
2056,1,3,62,62
2057,1,3,68,68
2058,1,3,65,65
2059,1,3,71,71
2060,1,3,81,81
2061,1,3,66,66
2062,1,3,63,63
2063,1,3,59,59
2064,1,3,69,69
2065,1,3,72,72
2066,1,3,73,73
2067,1,3,69,69
2068,1,3,72,72
2069,1,3,73,73
2070,1,3,58,58
2071,1,3,85,85
2072,1,3,75,75
2073,1,3,80,80
2074,1,3,60,60
2075,1,3,83,83
2076,1,3,77,77
2077,1,3,80,80
2078,1,3,71,71
2079,1,3,60,60
2080,1,3,59,59
2081,1,3,83,83
2082,1,3,65,65
2083,1,3,74,74
2084,1,3,64,64
2085,1,3,74,74
2086,1,3,70,70
2087,1,3,72,72
2088,1,3,61,61
2089,1,3,84,84
2090,1,3,68,68
2091,1,3,80,80
2092,1,3,66,66
2093,1,3,63,63
2094,1,3,64,64
2095,1,3,58,58
2096,1,3,85,85
2097,1,3,79,79
2098,1,3,66,66
2099,1,3,82,82
2100,1,3,68,68
2101,1,3,62,62
2102,1,3,63,63
2103,1,3,81,81
2104,1,3,73,73
2105,1,3,59,59
2106,1,3,82,82
2107,1,3,79,79
2108,1,3,77,77
2109,1,3,70,70
2110,1,3,66,66
2111,1,3,64,64
2112,1,3,58,58
2113,1,3,75,75
2114,1,3,62,62
2115,1,3,76,76
2116,1,3,68,68
2117,1,3,77,77
2118,1,3,82,82
2119,1,3,67,67
2120,1,3,83,83
2121,1,3,71,71
2122,1,3,76,76
2123,1,3,59,59
2124,1,3,71,71
2125,1,3,70,70
2126,1,3,64,64
2127,1,3,83,83
2128,1,3,60,60
2129,1,3,77,77
2130,1,3,71,71
2131,1,3,70,70
2132,1,3,75,75
2133,1,3,81,81
2134,1,3,82,82
2135,1,3,57,57
2136,1,3,74,74
2137,1,3,71,71
2138,1,3,82,82
2139,1,3,59,59
2140,1,3,80,80
2141,1,3,67,67
2142,1,3,60,60
2143,1,3,57,57
2144,1,3,61,61
2145,1,3,76,76
2146,1,3,63,63
2147,1,3,67,67
2148,1,3,80,80
2149,1,3,59,59
2150,1,3,71,71
2151,1,3,78,78
2152,1,3,83,83
2153,1,3,66,66
2154,1,3,57,57
2155,1,3,57,57
2156,1,3,64,64
2157,1,3,70,70
2158,1,3,66,66
2159,1,3,78,78
2160,1,3,71,71
2161,1,3,58,58
2162,1,3,57,57
2163,1,3,69,69
2164,1,3,76,76
2165,1,3,76,76
2166,1,3,79,79
2167,1,3,80,80
2168,1,3,69,69
2169,1,3,82,82
2170,1,3,61,61
2171,1,3,58,58
2172,1,3,71,71
2173,1,3,78,78
2174,1,3,69,69
2175,1,3,65,65
2176,1,3,85,85
2177,1,3,59,59
2178,1,3,70,70
2179,1,3,72,72
2180,1,3,58,58
2181,1,3,63,63
2182,1,3,73,73
2183,1,3,70,70
2184,1,3,69,69
2185,1,3,63,63
2186,1,3,62,62
2187,1,3,74,74
2188,1,3,68,68
2189,1,3,76,76
2190,1,3,82,82
2191,1,3,85,85
2192,1,3,65,65
2193,1,3,60,60
2194,1,3,72,72
2195,1,3,67,67
2196,1,3,64,64
2197,1,3,62,62
2198,1,3,74,74
2199,1,3,69,69
2200,1,3,76,76
2201,1,3,72,72
2202,1,3,77,77
2203,1,3,81,81
2204,1,3,62,62
2205,1,3,61,61
2206,1,3,85,85
2207,1,3,67,67
2208,1,3,74,74
2209,1,3,73,73
2210,1,3,74,74
2211,1,3,57,57
2212,1,3,72,72
2213,1,3,68,68
2214,1,3,62,62
2215,1,3,61,61
2216,1,3,73,73
2217,1,3,84,84
2218,1,3,72,72
2219,1,3,58,58
2220,1,3,77,77
2221,1,3,65,65
2222,1,3,63,63
2223,1,3,84,84
2224,1,3,65,65
2225,1,3,61,61
2226,1,3,67,67
2227,1,3,66,66
2228,1,3,83,83
2229,1,3,62,62
2230,1,3,67,67
2231,1,3,66,66
2232,1,3,71,71
2233,1,3,62,62
2234,1,3,61,61
2235,1,3,85,85
2236,1,3,61,61
2237,1,3,58,58
2238,1,3,57,57
2239,1,3,64,64
2240,1,3,61,61
2241,1,3,80,80
2242,1,3,67,67
2243,1,3,68,68
2244,1,3,73,73
2245,1,3,61,61
2246,1,3,76,76
2247,1,3,64,64
2248,1,3,83,83
2249,1,3,73,73
2250,1,3,63,63
2251,1,3,75,75
2252,1,3,69,69
2253,1,3,81,81
2254,1,3,83,83
2255,1,3,78,78
2256,1,3,80,80
2257,1,3,76,76
2258,1,3,74,74
2259,1,3,79,79
2260,1,3,57,57
2261,1,3,68,68
2262,1,3,65,65
2263,1,3,83,83
2264,1,3,70,70
2265,1,3,70,70
2266,1,3,70,70
2267,1,3,74,74
2268,1,3,58,58
2269,1,3,82,82
2270,1,3,78,78
2271,1,3,59,59
2272,1,3,58,58
2273,1,3,62,62
2274,1,3,64,64
2275,1,3,74,74
2276,1,3,62,62
2277,1,3,62,62
2278,1,3,79,79
2279,1,3,79,79
2280,1,3,73,73
2281,1,3,84,84
2282,1,3,66,66
2283,1,3,65,65
2284,1,3,58,58
2285,1,3,70,70
2286,1,3,78,78
2287,1,3,78,78
2288,1,3,66,66
2289,1,3,66,66
2290,1,3,63,63
2291,1,3,70,70
2292,1,3,79,79
2293,1,3,85,85
2294,1,3,69,69
2295,1,3,57,57
2296,1,3,75,75
2297,1,3,60,60
2298,1,3,78,78
2299,1,3,75,75
2300,1,3,64,64
2301,1,3,85,85
2302,1,3,60,60
2303,1,3,61,61
2304,1,3,65,65
2305,1,3,78,78
2306,1,3,77,77
2307,1,3,58,58
2308,1,3,57,57
2309,1,3,81,81
2310,1,3,64,64
2311,1,3,57,57
2312,1,3,73,73
2313,1,3,72,72
2314,1,3,60,60
2315,1,3,65,65
2316,1,3,58,58
2317,1,3,75,75
2318,1,3,71,71
2319,1,3,83,83
2320,1,3,80,80
2321,1,3,82,82
2322,1,3,81,81
2323,1,3,71,71
2324,1,3,77,77
2325,1,3,80,80
2326,1,3,63,63
2327,1,3,82,82
2328,1,3,59,59
2329,1,3,85,85
2330,1,3,60,60
2331,1,3,60,60
2332,1,3,77,77
2333,1,3,77,77
2334,1,3,80,80
2335,1,3,75,75
2336,1,3,59,59
2337,1,3,57,57
2338,1,3,60,60
2339,1,3,79,79
2340,1,3,84,84
2341,1,3,58,58
2342,1,3,76,76
2343,1,3,60,60
2344,1,3,80,80
2345,1,3,81,81
2346,1,3,64,64
2347,1,3,66,66
2348,1,3,66,66
2349,1,3,75,75
2350,1,3,59,59
2351,1,3,64,64
2352,1,3,84,84
2353,1,3,57,57
2354,1,3,85,85
2355,1,3,57,57
2356,1,3,85,85
2357,1,3,73,73
2358,1,3,60,60
2359,1,3,59,59
2360,1,3,68,68
2361,1,3,85,85
2362,1,3,67,67
2363,1,3,75,75
2364,1,3,61,61
2365,1,3,64,64
2366,1,3,81,81
2367,1,3,74,74
2368,1,3,57,57
2369,1,3,77,77
2370,1,3,65,65
2371,1,3,71,71
2372,1,3,64,64
2373,1,3,74,74
2374,1,3,58,58
2375,1,3,57,57
2376,1,3,59,59
2377,1,3,64,64
2378,1,3,69,69
2379,1,3,75,75
2380,1,3,59,59
2381,1,3,57,57
2382,1,3,63,63
2383,1,3,82,82
2384,1,3,57,57
2385,1,3,84,84
2386,1,3,71,71
2387,1,3,57,57
2388,1,3,58,58
2389,1,3,62,62
2390,1,3,66,66
2391,1,3,61,61
2392,1,3,69,69
2393,1,3,59,59
2394,1,3,85,85
2395,1,3,83,83
2396,1,3,62,62
2397,1,3,60,60
2398,1,3,77,77
2399,1,3,68,68
2400,1,3,79,79
2401,1,3,73,73
2402,1,3,64,64
2403,1,3,85,85
2404,1,3,60,60
2405,1,3,73,73
2406,1,3,81,81
2407,1,3,78,78
2408,1,3,76,76
2409,1,3,84,84
2410,1,3,63,63
2411,1,3,78,78
2412,1,3,71,71
2413,1,3,66,66
2414,1,3,68,68
2415,1,3,60,60
2416,1,3,60,60
2417,1,3,57,57
2418,1,3,80,80
2419,1,3,80,80
2420,1,3,61,61
2421,1,3,64,64
2422,1,3,66,66
2423,1,3,64,64
2424,1,3,84,84
2425,1,3,59,59
2426,1,3,61,61
2427,1,3,84,84
2428,1,3,77,77
2429,1,3,61,61
2430,1,3,62,62
2431,1,3,84,84
2432,1,3,71,71
2433,1,3,60,60
2434,1,3,62,62
2435,1,3,82,82
2436,1,3,59,59
2437,1,3,78,78
2438,1,3,60,60
2439,1,3,62,62
2440,1,3,66,66
2441,1,3,84,84
2442,1,3,85,85
2443,1,3,63,63
2444,1,3,59,59
2445,1,3,78,78
2446,1,3,81,81
2447,1,3,78,78
2448,1,3,84,84
2449,1,3,82,82
2450,1,3,77,77
2451,1,3,80,80
2452,1,3,65,65
2453,1,3,62,62
2454,1,3,68,68
2455,1,3,63,63
2456,1,3,58,58
2457,1,3,71,71
2458,1,3,82,82
2459,1,3,59,59
2460,1,3,63,63
2461,1,3,73,73
2462,1,3,73,73
2463,1,3,70,70
2464,1,3,85,85
2465,1,3,60,60
2466,1,3,75,75
2467,1,3,68,68
2468,1,3,83,83
2469,1,3,62,62
2470,1,3,83,83
2471,1,3,85,85
2472,1,3,66,66
2473,1,3,66,66
2474,1,3,81,81
2475,1,3,69,69
2476,1,3,73,73
2477,1,3,72,72
2478,1,3,77,77
2479,1,3,78,78
2480,1,3,66,66
2481,1,3,64,64
2482,1,3,72,72
2483,1,3,62,62
2484,1,3,65,65
2485,1,3,79,79
2486,1,3,57,57
2487,1,3,71,71
2488,1,3,62,62
2489,1,3,72,72
2490,1,3,61,61
2491,1,3,66,66
2492,1,3,66,66
2493,1,3,64,64
2494,1,3,76,76
2495,1,3,72,72
2496,1,3,64,64
2497,1,3,71,71
2498,1,3,74,74
2499,1,3,61,61
2500,1,3,57,57
2501,1,3,68,68
2502,1,3,85,85
2503,1,3,75,75
2504,1,3,64,64
2505,1,3,66,66
2506,1,3,71,71
2507,1,3,78,78
2508,1,3,75,75
2509,1,3,58,58
2510,1,3,66,66
2511,1,3,75,75
2512,1,3,69,69
2513,1,3,73,73
2514,1,3,61,61
2515,1,3,61,61
2516,1,3,63,63
2517,1,3,60,60
2518,1,3,70,70
2519,1,3,85,85
2520,1,3,76,76
2521,1,3,62,62
2522,1,3,74,74
2523,1,3,79,79
2524,1,3,85,85
2525,1,3,84,84
2526,1,3,67,67
2527,1,3,80,80
2528,1,3,68,68
2529,1,3,71,71
2530,1,3,73,73
2531,1,3,80,80
2532,1,3,72,72
2533,1,3,66,66
2534,1,3,73,73
2535,1,3,73,73
2536,1,3,60,60
2537,1,3,65,65
2538,1,3,63,63
2539,1,3,83,83
2540,1,3,57,57
2541,1,3,78,78
2542,1,3,66,66
2543,1,3,64,64
2544,1,3,60,60
2545,1,3,58,58
2546,1,3,68,68
2547,1,3,60,60
2548,1,3,67,67
2549,1,3,62,62
2550,1,3,72,72
2551,1,3,68,68
2552,1,3,65,65
2553,1,3,79,79
2554,1,3,57,57
2555,1,3,85,85
2556,1,3,62,62
2557,1,3,65,65
2558,1,3,61,61
2559,1,3,61,61
2560,1,3,69,69
2561,1,3,66,66
2562,1,3,74,74
2563,1,3,81,81
2564,1,3,78,78
2565,1,3,65,65
2566,1,3,84,84
2567,1,3,76,76
2568,1,3,67,67
2569,1,3,79,79
2570,1,3,61,61
2571,1,3,71,71
2572,1,3,72,72
2573,1,3,79,79
2574,1,3,73,73
2575,1,3,84,84
2576,1,3,60,60
2577,1,3,57,57
2578,1,3,75,75
2579,1,3,73,73
2580,1,3,78,78
2581,1,3,60,60
2582,1,3,57,57
2583,1,3,66,66
2584,1,3,59,59
2585,1,3,57,57
2586,1,3,65,65
2587,1,3,76,76
2588,1,3,71,71
2589,1,3,61,61
2590,1,3,75,75
2591,1,3,72,72
2592,1,3,71,71
2593,1,3,69,69
2594,1,3,82,82
2595,1,3,70,70
2596,1,3,64,64
2597,1,3,85,85
2598,1,3,79,79
2599,1,3,80,80
2600,1,3,73,73
2601,1,3,77,77
2602,1,3,61,61
2603,1,3,81,81
2604,1,3,67,67
2605,1,3,66,66
2606,1,3,73,73
2607,1,3,64,64
2608,1,3,70,70
2609,1,3,57,57
2610,1,3,77,77
2611,1,3,68,68
2612,1,3,62,62
2613,1,3,59,59
2614,1,3,77,77
2615,1,3,60,60
2616,1,3,62,62
2617,1,3,77,77
2618,1,3,68,68
2619,1,3,66,66
2620,1,3,66,66
2621,1,3,72,72
2622,1,3,61,61
2623,1,3,74,74
2624,1,3,74,74
2625,1,3,80,80
2626,1,3,59,59
2627,1,3,80,80
2628,1,3,69,69
2629,1,3,66,66
